name,id,sis_id,root_account,section,section_id,section_sis_id,submitted,attempt,"2309279: 
__________ refers to applying existing knowledge to a situation, while ________ refers to problem solving in unfamiliar situations.
",1,2309280: The letter associated with the traditional concept of intelligence is _________________,1,2309281: The Intelligence Quotient is ________________ divided by __________________ (multiplied by 100),1,2309282: Who added the intelligence quotient to the Binet test?,1,"2309283: The ""deviation IQ"" is obtained differently than the ""original"" IQ. The ""deviation IQ"" is derived from the statistical ____________.",1,2309284: Early intelligence tests would group their orderings of item administration such that earlier items were __________ and later items were ______________.,1,2309285: Early intelligence tests were heavily influenced by the principle of _____________ (older children have greater capability than younger children),1,2309286: The very first intelligence tests were created with the goal of identifying __________________.,1,2309287: The Genesis of intelligence testing can be traced back to _______________,1,2309288: Early Binet tests provided _________ intelligence score(s) whereas modern Binet's provide ____________ intelligence score(s).,1,"2309289: According to Wechsler, intelligence involves all of the following except:",1,"2309290: Using WAIS terminology, a/an _____________ is an aggregation of subtests to a multidimensional scale.",1,"2309291: A question such as ""How are school and work alike?"" would most likely populate the WAIS subscale of:",1,"2309292: A question such as ""If a person has $17.00 and buys a $.42 stamp, how much money is remaining?"" would most likely populate the WAIS subscale of:",1,2309293: Looking at unique combinations of high and low scores across a feedback report is known as ________________.,1,2309294: Factors other than intelligence that impact intelligent behavior are called ______________,1,2309295: Wechsler referred to his nonverbal aggregate as a/an ____________________ scale,1,2309296: The WAIS follows a hierarchical model with _________________ at the top,1,2309297: Weschler's extension aimed at children is known by the acronym ____________,1,"2309298: Several tests grouped together for purposes of ""whole-person"" assessment comprise a test ___________.",1,"2309299: ""Ability"" tests that as respondents to manipulate physical objects are sometimes referred to as ______________ tests",1,2309300: ____________________ scales on ability tests may ask respondents to manipulate physical objects,1,2309301: These tests ask respondents to recreate drawn shapes,1,"2309302: ""Alternative"" ability measures to the Binet or Weschler tests are usually __________________ on respondent literacy or reading ability.",1,2309303: This test is given to newborns (3 days to 4 weeks-old) in order to determine whether they give appropriate responses to their new environment.,1,2309304: What makes alternative assessments for measuring intelligence fit for special populations?,1,2309305: Achievement tests aim to measure what a person has learned _______________,1,2309306: What is a barrier to creativity tests?,1,"2309349: If concerned about brain damage, a Psychologist might administer a test requiring the respondent to copy various designs such as the ______________________.",1,2309350: What is the traditional form of a group test?,1,2309351: The group-administered test used to select into law school is the ________________,1,2309352: What do aptitude tests aim to evaluate?,1,2309353: Psychology graduate programs are most likely to require the ___________________ prior to admission,1,"2309354: Multiplying a validity coefficient by itself (aka ""squaring"") permits the interpretation of _______________ explained in the criterion variable.",1,"2309355: With ______________ tests, examiner skill is important, whereas with __________________ tests, the examiner is a proctor and skill is not as important.",1,2309356: What is one advantage of individual tests?,1,"2309357: __________ refers to assessing what a person has learned, while __________ refers to what a person has the potential to learn",1,"2309358: For selection into graduate school, STEM disciplines favor the GRE although some humanities may require the _____________.",1,2309359: These tests are used to measure aptitude for government occupations and different military jobs,1,2309360: What was the L scale of the MMPI validity scales designed to detect?,1,2309361: The _______ strategy defines the content domain (including the theoretical specification of the construct) and then samples items from that domain.,1,"2309362: In psych testing, what does the term empirical keying refer to? ",1,"2309363: In psychological research, what is factor analysis typically used for?",1,2309364: What was the earliest personality test?,1,2309365: Which of these represents a deductive strategy of structured test construction?,1,"2309366: This test is intended to identify major Psychological disorders, consists of True/False self-report items, and has validity, clinical, and content scales",1,2309367: Score profiles (high and low scores across the MMPI feedback report) are also referred to as ___________________.,1,"2309368: The ____________ was created via empirical-keying (similar to the MMPI), however, the intended population here is normally adjusted individuals who receive feedback across 36 different personality traits.",1,"2309369: This personality inventory was concerned with socially desirable responses, so asked respondents to select the more descriptive statement out of 2 options (these 2 options were equally desirable)",1,"2309370: A/an ______________________ is an enduring disposition - a tendency to act, think, or feel in a certain manner",1,"2309371: A popular measure of the Big 5, the ___________________ provides feedback for Conscientiousness, Openness to Experience, Neuroticism, Extraversion, and Agreeableness.",1,2309398: This projective assessment asks subjects to tell a story from ambiguous pictoral scenarios,1,"2309399: Within the Thematic Apperception Test, the character the subject identifies with is referred to as the ________________",1,"2309428: The _____________________ states that, ""when people attempt to understand an ambiguous or vague stimulus, their interpretation of that stimulus reflects their needs, feelings, experiences, prior conditioning, thought processes, and so forth""",1,"2309429: How many phases are there in the Rorschach Inkblot test (e.g., recommended sequential administrations)?",1,2309430: The _____________________ test requires participants to answer with the first word that comes to mind,1,2309431: What is the closest alternative to the Rorschach?,1,"2309432: With the Rorschach administration, _______________ is favored over communication of _____________________.",1,2309433: What is the intention of the TAT?,1,"2309434: On the TAT, ____________________ is interpreted as a possible indicator of difficulty with card interpretation",1,2309435: Which of the following self-report procedure examines beliefs that could interact with a stressor to produce psychopathology?,1,"2309436: Of the following, which is one benefit of using Computer-Administered tests?",1,2309437: What best describes the rationale behind cognitive behavioral assessment?,1,"2309438: The oldest and ""most researched"" cognitive-behavioral self-report measure is the ______________",1,2309439: Cognitive-behavioral assessment focuses on how to treat __________________.,1,"2309440: This refers to a focal behavior's frequency, duration, or intensity prior to treatment",1,2309441: Common psychophysiological measures include all EXCEPT:,1,2309442: The surname most closely associated with interest inventories is ___________________,1,2309443: __________________ lists Holland codes for many different US occpuations,1,2309444: What is the main purpose of an interest inventory career counseling?,1,2309445: Who is known for the creating RIASEC model?,1,"2309446: Like personality, interests are thought to be relatively stable and enduring starting in the mid- to late-teens.",1,2309447: Vocational choice theory postulates greater _________________________ with occupations that match your personality,1,2309448: This interest inventory asks respondents to choose their most and least preferred activity out of a list of 3,1,2309449: ______________ is a self-administered and scored inventory developed by Holland,1,n correct,n incorrect,score
blank,blank,blank,stthomas.instructure.com,202520PSYC313-01,80457,202520PSYC313-01,2025-04-17 15:24:52 UTC,1,"crystalized intelligence, fluid intelligence",1,g,1,chronological age; mental age,0,Lewis Terman,1,z score,1,shorter; longer,0,age differentiation,1,mentally disabled children,1,France,1,one; several,1,remember efficiently,1,index,1,Matrix reasoning,0,Arithmetic,1,pattern analysis,1,non-intellective,1,behavior,0,Verbal comprehension,0,WISC,1,battery,1,physiological,0,performance,1,visiographic,1,more dependent,0,Brazelton Neonatal Assessment Scale,1,They rely heavily on the performance component,1,following long-term instruction,1,"Creativity is subjective, thus does not provide a clear answer to researchers",1,Bender Visual Motor Gestalt Test,1,paper-and-pencil,1,LSAT,1,potential for learning,1,GRE,1,percent of variance,1,individual; group,1,"The examiner can make adjustments based on the test-taker's anxiety, mood, or attitude",1,achievement; aptitude,1,Miller Analogies Test,1,GATB & ASVAB,1,People who present themselves in an overly favorable manner,1,deductive,1,Selecting test items based on how well they distinguish between predefined groups,1,Discover or confirm dimensionality of the measure,1,Woodworth Personal Data Sheet,1,Student researchers are tasked with creating an assessment to measure the effectivity of homework. They put together a content domain and then create 12 items that were sampled from said domain,1,MMPI,1,configural patterns,1,CPI,1,CPI,0,state,0,NEO,1,Thematic Apperception Test,1,hero,1,manifest destiny,0,2,1,Word association,1,Holtzman,1,ambiguity; expectations,1,Evaluating normal personality characteristics,1,response latency,1,MMPI,0,Respondents are more likely to share sensitive information,1,The cognitive functions and behaviors of an individual and their ability to adapt to the environment determine whether they will have a disordered condition or not,0,fear survey schedule,1,disordered behavior,1,baseline,1,finger tapping,1,Strong,1,U*NET,0,To match interest and potential careers,1,Holland,1,FALSE,0,success & satisfaction,1,Kuder occupational interest inventory,1,Career Assessment inventory,0,60,15,60
blank,blank,blank,stthomas.instructure.com,202520PSYC313-01,80457,202520PSYC313-01,2025-04-16 17:13:25 UTC,1,"crystalized intelligence, fluid intelligence",1,g,1,mental age; chronological age,1,Lewis Terman,1,regression,0,easier; harder,1,age differentiation,1,mentally disabled children,1,France,1,one; several,1,deal effectively with the environment,0,index,1,Similarities,1,Arithmetic,1,pattern analysis,1,non-intellective,1,performance,1,Verbal comprehension,0,WISC,1,battery,1,nonverbal,1,performance,1,visiographic,1,less dependent,1,Brazelton Neonatal Assessment Scale,1,They rely heavily on the performance component,1,following long-term instruction,1,"Creativity is subjective, thus does not provide a clear answer to researchers",1,Bender Visual Motor Gestalt Test,1,paper-and-pencil,1,LSAT,1,potential for learning,1,GRE,1,percent of variance,1,individual; group,1,"The examiner can make adjustments based on the test-taker's anxiety, mood, or attitude",1,achievement; aptitude,1,Miller Analogies Test,1,GATB & ASVAB,1,People who present themselves in an overly favorable manner,1,deductive,1,Selecting test items based on how well they distinguish between predefined groups,1,Discover or confirm dimensionality of the measure,1,Woodworth Personal Data Sheet,1,Student researchers are tasked with creating an assessment to measure the effectivity of homework. They put together a content domain and then create 12 items that were sampled from said domain,1,MMPI,1,configural patterns,1,CPI,1,MMPI,0,trait,1,NEO,1,Thematic Apperception Test,1,hero,1,projective hypothesis,1,2,1,Word association,1,Holtzman,1,ambiguity; expectations,1,Evaluating normal personality characteristics,1,response latency,1,dysfunctional attitude scale,1,Respondents are more likely to share sensitive information,1,"Behaviors, thought processes and physiological responses that characterize a disordered condition are the true problem",1,fear survey schedule,1,disordered behavior,1,baseline,1,finger tapping,1,Strong,1,O*NET,1,To match interest and potential careers,1,Holland,1,TRUE,1,success & satisfaction,1,Kuder occupational interest inventory,1,Career Assessment inventory,0,70,5,70
blank,blank,blank,stthomas.instructure.com,202520PSYC313-01,80457,202520PSYC313-01,2025-04-15 21:36:43 UTC,1,"crystalized intelligence, fluid intelligence",1,g,1,mental age; chronological age,1,Lewis Terman,1,z score,1,easier; harder,1,age differentiation,1,mentally disabled children,1,France,1,one; several,1,remember efficiently,1,index,1,Similarities,1,Arithmetic,1,pattern analysis,1,non-intellective,1,performance,1,Verbal comprehension,0,WISC,1,battery,1,nonverbal,1,performance,1,visiographic,1,less dependent,1,Brazelton Neonatal Assessment Scale,1,They rely heavily on the performance component,1,following long-term instruction,1,"Creativity is subjective, thus does not provide a clear answer to researchers",1,Bender Visual Motor Gestalt Test,1,paper-and-pencil,1,LSAT,1,potential for learning,1,GRE,1,percent of variance,1,individual; group,1,"The examiner can make adjustments based on the test-taker's anxiety, mood, or attitude",1,achievement; aptitude,1,Miller Analogies Test,1,GATB & ASVAB,1,People who present themselves in an overly favorable manner,1,deductive,1,Selecting test items based on how well they distinguish between predefined groups,1,Discover or confirm dimensionality of the measure,1,Woodworth Personal Data Sheet,1,Student researchers are tasked with creating an assessment to measure the effectivity of homework. They put together a content domain and then create 12 items that were sampled from said domain,1,MMPI,1,configural patterns,1,CPI,1,edwards personal preference schedule,1,trait,1,NEO,1,Figure Drawing Test,0,hero,1,projective hypothesis,1,2,1,Word association,1,Holtzman,1,ambiguity; expectations,1,Evaluating normal personality characteristics,1,response latency,1,dysfunctional attitude scale,1,Respondents are more likely to share sensitive information,1,"Behaviors, thought processes and physiological responses that characterize a disordered condition are the true problem",1,fear survey schedule,1,disordered behavior,1,baseline,1,finger tapping,1,Strong,1,I*NET,0,To match interest and potential careers,1,Holland,1,TRUE,1,success & satisfaction,1,Jackson Vocational interest survey,0,Career Assessment inventory,0,70,5,70
blank,blank,blank,stthomas.instructure.com,202520PSYC313-01,80457,202520PSYC313-01,2025-04-15 21:09:16 UTC,1,"crystalized intelligence, fluid intelligence",1,k,0,chronological age; mental age,0,Alfred Binet,0,z score,1,easier; harder,1,age differentiation,1,gifted children,0,France,1,reliable; valid,0,deal effectively with the environment,0,index,1,Similarities,1,Arithmetic,1,pattern analysis,1,redactive,0,behavior,0,Coding,0,WAIS,0,cluster,0,physiological,0,performance,1,pictographic,0,more dependent,0,Cattell Infant Intelligence Scale,0,They rely on verbal responses only,0,throughout their life,0,"Creativity is subjective, thus does not provide a clear answer to researchers",1,Bender Visual Motor Gestalt Test,1,paper-and-pencil,1,LSAT,1,knowledge acquired after focused instruction,0,GRE,1,portion of standard deviation,0,group; individual,0,"The examiner can make adjustments based on the test-taker's anxiety, mood, or attitude",1,accomplishment; attainment,0,Scholastic Assessment Test,0,GATB & ASVAB,1,People who present themselves in an overly favorable manner,1,deductive,1,Selecting test items based on how well they distinguish between predefined groups,1,Discover or confirm dimensionality of the measure,1,Woodworth Personal Data Sheet,1,Student researchers are tasked with creating an assessment to measure the effectivity of homework. They put together a content domain and then create 12 items that were sampled from said domain,1,WISC,0,configural patterns,1,Rorschach,0,CPI,0,state,0,NEO,1,Figure Drawing Test,0,hero,1,projective hypothesis,1,3,0,Word association,1,MMPI,0,standardization; ambiguity,0,Evaluating normal personality characteristics,1,projection,0,WAIS,0,They are inherently more reliable,0,The cognitive functions and behaviors of an individual and their ability to adapt to the environment determine whether they will have a disordered condition or not,0,irrational beliefs inventory,0,obsessive thoughts,0,baseline,1,galvanic skin response,0,Strong,1,I*NET,0,To match interest and potential careers,1,Holland,1,TRUE,1,freedom & flexibility,0,Jackson Vocational interest survey,0,Career Assessment inventory,0,34,41,34
blank,blank,blank,stthomas.instructure.com,202520PSYC313-01,80457,202520PSYC313-01,2025-04-15 21:05:15 UTC,1,"crystalized intelligence, fluid intelligence",1,k,0,raw score; scale score,0,Alfred Binet,0,z score,1,easier; harder,1,age differentiation,1,mentally disabled children,1,France,1,one; several,1,remember efficiently,1,index,1,Similarities,1,Arithmetic,1,pattern analysis,1,non-intellective,1,behavior,0,Verbal comprehension,0,WISC,1,battery,1,verbal,0,performance,1,pictographic,0,less dependent,1,Brazelton Neonatal Assessment Scale,1,They rely heavily on the performance component,1,following long-term instruction,1,"Creativity is subjective, thus does not provide a clear answer to researchers",1,Bender Visual Motor Gestalt Test,1,paper-and-pencil,1,LSAT,1,potential for learning,1,GRE,1,proportion of value,0,individual; group,1,"The examiner can make adjustments based on the test-taker's anxiety, mood, or attitude",1,achievement; aptitude,1,Miller Analogies Test,1,GATB & ASVAB,1,People who present themselves in an overly favorable manner,1,empirical,0,Developing test items based on theoretical constructs and expert consensus,0,Determining cause and effect relationships between variables,0,Woodworth Personal Data Sheet,1,"After plotting participants responses on a scatterplot, researchers decide to eliminate three items that resulted in statistical outliers from the rest of the results",0,WAIS,0,configural patterns,1,CPI,1,16 pf,0,state,0,NEO,1,Thematic Apperception Test,1,hero,1,projective hypothesis,1,2,1,Word association,1,Kunder,0,ambiguity; expectations,1,Evaluation of creativity,0,response latency,1,dysfunctional attitude scale,1,Respondents are more likely to share sensitive information,1,The best way to treat a disordered condition is to change an individuals thought pattern,0,fear survey schedule,1,intelligence deficits,0,baseline,1,finger tapping,1,Strong,1,O*NET,1,To match interest and potential careers,1,Strong,0,FALSE,0,success & satisfaction,1,Kuder occupational interest inventory,1,Kuder occupational interest inventory,0,53,22,53
blank,blank,blank,stthomas.instructure.com,202520PSYC313-01,80457,202520PSYC313-01,2025-04-15 21:00:13 UTC,1,"crystalized intelligence, fluid intelligence",1,g,1,mental age; chronological age,1,Lewis Terman,1,z score,1,easier; harder,1,age differentiation,1,mentally disabled children,1,France,1,one; several,1,remember efficiently,1,index,1,Similarities,1,Arithmetic,1,pattern analysis,1,non-intellective,1,performance,1,FSIQ,1,WISC,1,battery,1,nonverbal,1,performance,1,visiographic,1,less dependent,1,Brazelton Neonatal Assessment Scale,1,They rely heavily on the performance component,1,following long-term instruction,1,"Creativity is subjective, thus does not provide a clear answer to researchers",1,Leiter International Performance Scale,0,paper-and-pencil,1,LSAT,1,potential for learning,1,GRE,1,percent of variance,1,individual; group,1,"The examiner can make adjustments based on the test-taker's anxiety, mood, or attitude",1,achievement; aptitude,1,Miller Analogies Test,1,GATB & ASVAB,1,People who present themselves in an overly favorable manner,1,deductive,1,Selecting test items based on how well they distinguish between predefined groups,1,Discover or confirm dimensionality of the measure,1,Woodworth Personal Data Sheet,1,Student researchers are tasked with creating an assessment to measure the effectivity of homework. They put together a content domain and then create 12 items that were sampled from said domain,1,MMPI,1,configural patterns,1,CPI,1,edwards personal preference schedule,1,trait,1,NEO,1,Thematic Apperception Test,1,hero,1,projective hypothesis,1,2,1,Word association,1,Holtzman,1,ambiguity; expectations,1,Evaluating normal personality characteristics,1,response latency,1,dysfunctional attitude scale,1,They lead to less missed items from respondents,0,"Behaviors, thought processes and physiological responses that characterize a disordered condition are the true problem",1,fear survey schedule,1,disordered behavior,1,baseline,1,finger tapping,1,Strong,1,O*NET,1,To match interest and potential careers,1,Holland,1,TRUE,1,success & satisfaction,1,Kuder occupational interest inventory,1,Self-directed search,1,73,2,73
blank,blank,blank,stthomas.instructure.com,202520PSYC313-01,80457,202520PSYC313-01,2025-04-15 20:59:22 UTC,1,"crystalized intelligence, fluid intelligence",1,g,1,mental age; chronological age,1,Lewis Terman,1,z score,1,easier; harder,1,age differentiation,1,mentally disabled children,1,France,1,one; several,1,remember efficiently,1,index,1,Similarities,1,Arithmetic,1,pattern analysis,1,non-intellective,1,performance,1,Verbal comprehension,0,WISC,1,battery,1,physical,0,performance,1,isographic,0,more dependent,0,Brazelton Neonatal Assessment Scale,1,They rely heavily on the performance component,1,following long-term instruction,1,"Creativity is subjective, thus does not provide a clear answer to researchers",1,Bender Visual Motor Gestalt Test,1,paper-and-pencil,1,LSAT,1,potential for learning,1,GRE,1,percent of variance,1,individual; group,1,"The examiner can make adjustments based on the test-taker's anxiety, mood, or attitude",1,achievement; aptitude,1,Miller Analogies Test,1,GATB & ASVAB,1,People who present themselves in an overly favorable manner,1,deductive,1,Selecting test items based on how well they distinguish between predefined groups,1,Discover or confirm dimensionality of the measure,1,Woodworth Personal Data Sheet,1,Student researchers are tasked with creating an assessment to measure the effectivity of homework. They put together a content domain and then create 12 items that were sampled from said domain,1,MMPI,1,configural patterns,1,CPI,1,CPI,0,trait,1,NEO,1,Rorschach,0,hero,1,projective hypothesis,1,2,1,Word association,1,Holtzman,1,ambiguity; expectations,1,Evaluating normal personality characteristics,1,response latency,1,dysfunctional attitude scale,1,Respondents are more likely to share sensitive information,1,"Behaviors, thought processes and physiological responses that characterize a disordered condition are the true problem",1,fear survey schedule,1,disordered behavior,1,baseline,1,finger tapping,1,Strong,1,O*NET,1,To match interest and potential careers,1,Holland,1,TRUE,1,success & satisfaction,1,Kuder occupational interest inventory,1,Self-directed search,1,69,6,69
blank,blank,blank,stthomas.instructure.com,202520PSYC313-01,80457,202520PSYC313-01,2025-04-15 20:51:50 UTC,1,"crystalized intelligence, fluid intelligence",1,g,1,raw score; scale score,0,Lewis Terman,1,validity,0,harder; easier,0,age differentiation,1,mentally disabled children,1,France,1,one; several,1,remember efficiently,1,index,1,Similarities,1,Arithmetic,1,pattern analysis,1,non-intellective,1,performance,1,Verbal comprehension,0,WISC,1,battery,1,nonverbal,1,performance,1,pictographic,0,less dependent,1,Brazelton Neonatal Assessment Scale,1,They rely heavily on the performance component,1,following long-term instruction,1,"Creativity is subjective, thus does not provide a clear answer to researchers",1,Woodcock-Johnson,0,paper-and-pencil,1,LSAT,1,potential for learning,1,GRE,1,percent of variance,1,individual; group,1,"The examiner can make adjustments based on the test-taker's anxiety, mood, or attitude",1,achievement; aptitude,1,Miller Analogies Test,1,GATB & ASVAB,1,People who present themselves in an overly favorable manner,1,deductive,1,Scoring test responses using statistical models like factor analysis,0,Discover or confirm dimensionality of the measure,1,Woodworth Personal Data Sheet,1,Student researchers are tasked with creating an assessment to measure the effectivity of homework. They put together a content domain and then create 12 items that were sampled from said domain,1,MMPI,1,configural patterns,1,CPI,1,16 pf,0,trait,1,CPI,0,Rorschach,0,hero,1,projective hypothesis,1,2,1,Word association,1,Holtzman,1,ambiguity; expectations,1,Evaluating normal personality characteristics,1,stammering,0,MMPI,0,They are inherently more reliable,0,The way that an individual thinks will define their behaviors,0,fear survey schedule,1,disordered behavior,1,baseline,1,finger tapping,1,Strong,1,O*NET,1,To match interest and potential careers,1,Kuder,0,TRUE,1,success & satisfaction,1,Kuder occupational interest inventory,1,Self-directed search,1,60,15,60
blank,blank,blank,stthomas.instructure.com,202520PSYC313-01,80457,202520PSYC313-01,2025-04-15 20:51:40 UTC,1,"crystalized intelligence, fluid intelligence",1,g,1,mental age; chronological age,1,Lewis Terman,1,z score,1,easier; harder,1,age differentiation,1,mentally disabled children,1,France,1,one; several,1,remember efficiently,1,index,1,Similarities,1,Arithmetic,1,pattern analysis,1,non-intellective,1,performance,1,Verbal comprehension,0,WISC,1,battery,1,physical,0,performance,1,pictographic,0,less dependent,1,McCarthy Scales of Children's Abilities,0,They rely heavily on the performance component,1,following long-term instruction,1,"Creativity is subjective, thus does not provide a clear answer to researchers",1,Bender Visual Motor Gestalt Test,1,paper-and-pencil,1,LSAT,1,potential for learning,1,GRE,1,percent of variance,1,individual; group,1,"The examiner can make adjustments based on the test-taker's anxiety, mood, or attitude",1,achievement; aptitude,1,Miller Analogies Test,1,GATB & ASVAB,1,People who present themselves disfavorably (malingering),0,deductive,1,Selecting test items based on how well they distinguish between predefined groups,1,Discover or confirm dimensionality of the measure,1,Woodworth Personal Data Sheet,1,Student researchers are tasked with creating an assessment to measure the effectivity of homework. They put together a content domain and then create 12 items that were sampled from said domain,1,MMPI,1,configural patterns,1,CPI,1,edwards personal preference schedule,1,trait,1,NEO,1,Thematic Apperception Test,1,hero,1,projective hypothesis,1,2,1,Word association,1,Holtzman,1,ambiguity; expectations,1,Evaluating normal personality characteristics,1,response latency,1,dysfunctional attitude scale,1,Respondents are more likely to share sensitive information,1,"Behaviors, thought processes and physiological responses that characterize a disordered condition are the true problem",1,fear survey schedule,1,disordered behavior,1,baseline,1,finger tapping,1,Strong,1,O*NET,1,To match interest and potential careers,1,Holland,1,TRUE,1,success & satisfaction,1,Kuder occupational interest inventory,1,Career Assessment inventory,0,69,6,69
blank,blank,blank,stthomas.instructure.com,202520PSYC313-01,80457,202520PSYC313-01,2025-04-15 20:47:55 UTC,1,"crystalized intelligence, fluid intelligence",1,g,1,mental age; chronological age,1,Lewis Terman,1,z score,1,easier; harder,1,age differentiation,1,mentally disabled children,1,France,1,one; several,1,remember efficiently,1,index,1,Similarities,1,Arithmetic,1,pattern analysis,1,non-intellective,1,performance,1,FSIQ,1,WISC,1,battery,1,nonverbal,1,performance,1,visiographic,1,less dependent,1,Brazelton Neonatal Assessment Scale,1,They rely heavily on the performance component,1,following long-term instruction,1,"Creativity is subjective, thus does not provide a clear answer to researchers",1,Bender Visual Motor Gestalt Test,1,paper-and-pencil,1,LSAT,1,potential for learning,1,GRE,1,percent of variance,1,individual; group,1,"The examiner can make adjustments based on the test-taker's anxiety, mood, or attitude",1,achievement; aptitude,1,Miller Analogies Test,1,GATB & ASVAB,1,People who present themselves in an overly favorable manner,1,deductive,1,Selecting test items based on how well they distinguish between predefined groups,1,Discover or confirm dimensionality of the measure,1,Woodworth Personal Data Sheet,1,Student researchers are tasked with creating an assessment to measure the effectivity of homework. They put together a content domain and then create 12 items that were sampled from said domain,1,MMPI,1,configural patterns,1,CPI,1,edwards personal preference schedule,1,trait,1,NEO,1,Thematic Apperception Test,1,hero,1,projective hypothesis,1,2,1,Word association,1,Holtzman,1,standardization; ambiguity,0,Evaluating normal personality characteristics,1,response latency,1,dysfunctional attitude scale,1,Respondents are more likely to share sensitive information,1,The way that an individual thinks will define their behaviors,0,irrational beliefs test,0,disordered behavior,1,baseline,1,finger tapping,1,Strong,1,O*NET,1,To match interest and potential careers,1,Holland,1,TRUE,1,success & satisfaction,1,Kuder occupational interest inventory,1,Self-directed search,1,72,3,72
